patient_id,pre_contrast_phase,peak_enhancement_phase,selected_slice,peak_mean_intensity,normalisation_mean,normalisation_std,normalisation_source,phase_intensities
ISPY2_454808,0,5,44,1922.39453125,107.41197111387145,219.96180796527074,global,Phase 0: 912.18; Phase 1: 1488.37; Phase 2: 1705.99; Phase 3: 1776.66; Phase 4: 1839.10; Phase 5: 1922.39
ISPY2_455828,0,5,41,623.4833984375,107.41197111387145,219.96180796527074,global,Phase 0: 216.80; Phase 1: 532.41; Phase 2: 603.34; Phase 3: 618.61; Phase 4: 623.35; Phase 5: 623.48
ISPY2_456432,0,5,74,1204.67919921875,107.41197111387145,219.96180796527074,global,Phase 0: 507.62; Phase 1: 992.12; Phase 2: 1179.92; Phase 3: 1178.57; Phase 4: 1186.47; Phase 5: 1204.68
ISPY2_456506,0,2,50,3716.16796875,107.41197111387145,219.96180796527074,global,Phase 0: 1191.98; Phase 1: 3242.58; Phase 2: 3716.17; Phase 3: 3654.54; Phase 4: 3543.91; Phase 5: 3457.94
ISPY2_458196,0,3,79,3652.47802734375,107.41197111387145,219.96180796527074,global,Phase 0: 1552.46; Phase 1: 2736.51; Phase 2: 3513.75; Phase 3: 3652.48; Phase 4: 3642.99; Phase 5: 3612.83
ISPY2_459311,0,2,27,873.4814453125,107.41197111387145,219.96180796527074,global,Phase 0: 400.37; Phase 1: 784.73; Phase 2: 873.48; Phase 3: 861.29; Phase 4: 859.38; Phase 5: 843.10
ISPY2_460642,0,4,92,3142.05810546875,107.41197111387145,219.96180796527074,global,Phase 0: 1058.64; Phase 1: 2547.69; Phase 2: 3058.63; Phase 3: 3131.39; Phase 4: 3142.06; Phase 5: 3120.15
ISPY2_460776,0,3,25,313.9388122558594,107.41197111387145,219.96180796527074,global,Phase 0: 160.86; Phase 1: 276.61; Phase 2: 308.13; Phase 3: 313.94; Phase 4: 313.74; Phase 5: 313.38
ISPY2_460812,0,5,32,396.0551452636719,107.41197111387145,219.96180796527074,global,Phase 0: 155.57; Phase 1: 336.74; Phase 2: 368.14; Phase 3: 384.22; Phase 4: 392.92; Phase 5: 396.06
ISPY2_461824,0,4,34,1598.549072265625,107.41197111387145,219.96180796527074,global,Phase 0: 597.12; Phase 1: 1246.69; Phase 2: 1570.18; Phase 3: 1580.31; Phase 4: 1598.55; Phase 5: 1595.76
ISPY2_462581,0,3,34,279.7864685058594,107.41197111387145,219.96180796527074,global,Phase 0: 103.10; Phase 1: 200.51; Phase 2: 271.78; Phase 3: 279.79; Phase 4: 271.54; Phase 5: 266.47
ISPY2_462582,0,5,28,687.644775390625,107.41197111387145,219.96180796527074,global,Phase 0: 397.82; Phase 1: 524.64; Phase 2: 613.74; Phase 3: 658.84; Phase 4: 683.86; Phase 5: 687.64
ISPY2_462605,0,2,42,400.7305603027344,107.41197111387145,219.96180796527074,global,Phase 0: 145.23; Phase 1: 356.85; Phase 2: 400.73; Phase 3: 385.23; Phase 4: 370.49; Phase 5: 359.62
ISPY2_464547,0,5,44,266.8699951171875,107.41197111387145,219.96180796527074,global,Phase 0: 118.88; Phase 1: 194.94; Phase 2: 256.80; Phase 3: 262.63; Phase 4: 263.28; Phase 5: 266.87
ISPY2_465008,0,5,36,922.3603515625,107.41197111387145,219.96180796527074,global,Phase 0: 528.03; Phase 1: 761.16; Phase 2: 889.09; Phase 3: 910.17; Phase 4: 913.37; Phase 5: 922.36
ISPY2_466267,0,3,26,1037.4249267578125,107.41197111387145,219.96180796527074,global,Phase 0: 355.16; Phase 1: 772.05; Phase 2: 1037.26; Phase 3: 1037.42; Phase 4: 1023.70; Phase 5: 1013.17
ISPY2_467622,0,5,29,1738.88330078125,107.41197111387145,219.96180796527074,global,Phase 0: 760.06; Phase 1: 1332.52; Phase 2: 1578.28; Phase 3: 1611.79; Phase 4: 1701.64; Phase 5: 1738.88
ISPY2_467686,0,4,62,711.0619506835938,107.41197111387145,219.96180796527074,global,Phase 0: 329.98; Phase 1: 567.76; Phase 2: 668.58; Phase 3: 653.64; Phase 4: 711.06; Phase 5: 704.36
ISPY2_472799,0,2,72,1636.3421630859375,107.41197111387145,219.96180796527074,global,Phase 0: 639.80; Phase 1: 1477.65; Phase 2: 1636.34; Phase 3: 1627.02; Phase 4: 1596.19; Phase 5: 1595.99
ISPY2_473365,0,5,14,1042.0614013671875,107.41197111387145,219.96180796527074,global,Phase 0: 735.25; Phase 1: 896.36; Phase 2: 980.64; Phase 3: 999.07; Phase 4: 1035.37; Phase 5: 1042.06
ISPY2_473468,0,2,53,1583.833984375,107.41197111387145,219.96180796527074,global,Phase 0: 565.68; Phase 1: 1427.63; Phase 2: 1583.83; Phase 3: 1569.39; Phase 4: 1563.68; Phase 5: 1535.83
ISPY2_473505,0,3,76,723.06103515625,107.41197111387145,219.96180796527074,global,Phase 0: 308.85; Phase 1: 634.37; Phase 2: 717.20; Phase 3: 723.06; Phase 4: 710.07; Phase 5: 709.04
ISPY2_474874,0,2,54,3953.860107421875,107.41197111387145,219.96180796527074,global,Phase 0: 1273.99; Phase 1: 3393.97; Phase 2: 3953.86; Phase 3: 3930.12; Phase 4: 3814.43; Phase 5: 3677.83
ISPY2_477816,0,2,74,663.2136840820312,107.41197111387145,219.96180796527074,global,Phase 0: 244.86; Phase 1: 618.48; Phase 2: 663.21; Phase 3: 647.76; Phase 4: 635.53; Phase 5: 614.53
ISPY2_477994,0,2,36,1863.3997802734375,107.41197111387145,219.96180796527074,global,Phase 0: 982.90; Phase 1: 1748.01; Phase 2: 1863.40; Phase 3: 1851.85; Phase 4: 1831.38; Phase 5: 1819.18
ISPY2_478055,0,4,19,617.43359375,107.41197111387145,219.96180796527074,global,Phase 0: 243.09; Phase 1: 547.01; Phase 2: 582.82; Phase 3: 609.96; Phase 4: 617.43; Phase 5: 613.03
ISPY2_478484,0,2,27,743.2431030273438,107.41197111387145,219.96180796527074,global,Phase 0: 363.30; Phase 1: 595.99; Phase 2: 743.24; Phase 3: 739.43; Phase 4: 732.14; Phase 5: 727.05
ISPY2_478655,0,5,48,3272.839111328125,107.41197111387145,219.96180796527074,global,Phase 0: 1456.35; Phase 1: 2824.24; Phase 2: 3157.24; Phase 3: 3249.01; Phase 4: 3260.89; Phase 5: 3272.84
ISPY2_479417,0,2,50,1500.9970703125,107.41197111387145,219.96180796527074,global,Phase 0: 530.85; Phase 1: 1350.85; Phase 2: 1501.00; Phase 3: 1427.08; Phase 4: 1416.88; Phase 5: 1399.36
ISPY2_483667,0,2,70,1161.4495849609375,107.41197111387145,219.96180796527074,global,Phase 0: 610.36; Phase 1: 638.74; Phase 2: 1161.45; Phase 3: 1140.96; Phase 4: 1107.50; Phase 5: 1049.52
ISPY2_483910,0,2,94,1112.5689697265625,107.41197111387145,219.96180796527074,global,Phase 0: 433.14; Phase 1: 1034.65; Phase 2: 1112.57; Phase 3: 1098.90; Phase 4: 1082.14; Phase 5: 1064.83
ISPY2_484867,0,4,36,457.24945068359375,107.41197111387145,219.96180796527074,global,Phase 0: 198.33; Phase 1: 333.40; Phase 2: 444.43; Phase 3: 456.06; Phase 4: 457.25; Phase 5: 455.37
ISPY2_484894,0,4,28,968.26025390625,107.41197111387145,219.96180796527074,global,Phase 0: 441.83; Phase 1: 914.84; Phase 2: 948.78; Phase 3: 952.96; Phase 4: 968.26; Phase 5: 957.38
ISPY2_485637,0,1,152,1431.816162109375,107.41197111387145,219.96180796527074,global,Phase 0: 488.77; Phase 1: 1431.82; Phase 2: 1372.92; Phase 3: 1284.76; Phase 4: 1246.65; Phase 5: 1208.33
ISPY2_489194,0,3,47,926.12109375,107.41197111387145,219.96180796527074,global,Phase 0: 468.37; Phase 1: 854.46; Phase 2: 917.83; Phase 3: 926.12; Phase 4: 904.65; Phase 5: 899.46
ISPY2_489504,0,3,60,394.22900390625,107.41197111387145,219.96180796527074,global,Phase 0: 187.55; Phase 1: 350.56; Phase 2: 387.20; Phase 3: 394.23; Phase 4: 392.79; Phase 5: 385.60
ISPY2_489973,0,4,48,709.4127807617188,107.41197111387145,219.96180796527074,global,Phase 0: 251.65; Phase 1: 615.34; Phase 2: 705.11; Phase 3: 708.56; Phase 4: 709.41; Phase 5: 708.29
ISPY2_490023,0,2,50,397.7453918457031,107.41197111387145,219.96180796527074,global,Phase 0: 153.91; Phase 1: 328.66; Phase 2: 397.75; Phase 3: 397.31; Phase 4: 383.83; Phase 5: 377.09
ISPY2_490805,0,3,43,1357.7459716796875,107.41197111387145,219.96180796527074,global,Phase 0: 696.92; Phase 1: 1012.60; Phase 2: 1182.60; Phase 3: 1357.75; Phase 4: 1292.43; Phase 5: 1269.03
ISPY2_491526,0,5,47,1002.4524536132812,107.41197111387145,219.96180796527074,global,Phase 0: 406.89; Phase 1: 635.86; Phase 2: 870.28; Phase 3: 907.89; Phase 4: 957.82; Phase 5: 1002.45
ISPY2_491779,0,3,39,1123.4637451171875,107.41197111387145,219.96180796527074,global,Phase 0: 373.23; Phase 1: 915.90; Phase 2: 1109.88; Phase 3: 1123.46; Phase 4: 1114.40; Phase 5: 1113.14
ISPY2_492612,0,4,46,191.32110595703125,107.41197111387145,219.96180796527074,global,Phase 0: 90.88; Phase 1: 167.43; Phase 2: 187.72; Phase 3: 190.75; Phase 4: 191.32; Phase 5: 189.59
ISPY2_493472,0,3,37,452.7180480957031,107.41197111387145,219.96180796527074,global,Phase 0: 166.60; Phase 1: 303.01; Phase 2: 426.83; Phase 3: 452.72; Phase 4: 439.56; Phase 5: 438.17
ISPY2_493519,0,3,82,1057.6007080078125,107.41197111387145,219.96180796527074,global,Phase 0: 317.50; Phase 1: 889.91; Phase 2: 1048.85; Phase 3: 1057.60; Phase 4: 1040.17; Phase 5: 1030.92
ISPY2_493775,0,3,34,206.8191375732422,107.41197111387145,219.96180796527074,global,Phase 0: 86.37; Phase 1: 152.57; Phase 2: 204.78; Phase 3: 206.82; Phase 4: 204.27; Phase 5: 199.98
ISPY2_494022,0,2,22,462.2226867675781,107.41197111387145,219.96180796527074,global,Phase 0: 98.32; Phase 1: 405.87; Phase 2: 462.22; Phase 3: 435.42; Phase 4: 407.39; Phase 5: 385.03
ISPY2_494296,0,5,54,232.00709533691406,107.41197111387145,219.96180796527074,global,Phase 0: 120.67; Phase 1: 195.10; Phase 2: 224.01; Phase 3: 229.13; Phase 4: 230.32; Phase 5: 232.01
ISPY2_494946,0,2,63,298.51458740234375,107.41197111387145,219.96180796527074,global,Phase 0: 80.74; Phase 1: 230.67; Phase 2: 298.51; Phase 3: 294.03; Phase 4: 274.84; Phase 5: 260.10
ISPY2_495440,0,5,40,453.2003479003906,107.41197111387145,219.96180796527074,global,Phase 0: 167.79; Phase 1: 286.01; Phase 2: 398.16; Phase 3: 431.64; Phase 4: 447.28; Phase 5: 453.20
ISPY2_496205,0,2,30,2365.870361328125,107.41197111387145,219.96180796527074,global,Phase 0: 818.89; Phase 1: 2260.57; Phase 2: 2365.87; Phase 3: 2348.36; Phase 4: 2321.68; Phase 5: 2300.71
ISPY2_497010,0,5,48,255.07286071777344,107.41197111387145,219.96180796527074,global,Phase 0: 80.32; Phase 1: 186.67; Phase 2: 250.37; Phase 3: 254.07; Phase 4: 254.91; Phase 5: 255.07
ISPY2_498024,0,4,49,169.75369262695312,107.41197111387145,219.96180796527074,global,Phase 0: 92.83; Phase 1: 136.05; Phase 2: 158.58; Phase 3: 164.02; Phase 4: 169.75; Phase 5: 167.69
ISPY2_498985,0,5,27,285.9776306152344,107.41197111387145,219.96180796527074,global,Phase 0: 124.32; Phase 1: 216.82; Phase 2: 268.32; Phase 3: 276.52; Phase 4: 283.47; Phase 5: 285.98
ISPY2_500826,0,2,23,1048.4498291015625,107.41197111387145,219.96180796527074,global,Phase 0: 461.05; Phase 1: 969.20; Phase 2: 1048.45; Phase 3: 999.38; Phase 4: 965.19; Phase 5: 959.30
ISPY2_501303,0,3,78,2490.102294921875,107.41197111387145,219.96180796527074,global,Phase 0: 808.62; Phase 1: 2284.57; Phase 2: 2439.94; Phase 3: 2490.10; Phase 4: 2423.24; Phase 5: 2294.83
ISPY2_502486,0,5,52,1165.58203125,107.41197111387145,219.96180796527074,global,Phase 0: 628.70; Phase 1: 941.85; Phase 2: 1077.62; Phase 3: 1126.05; Phase 4: 1149.88; Phase 5: 1165.58
ISPY2_503034,0,4,47,400.4383544921875,107.41197111387145,219.96180796527074,global,Phase 0: 139.58; Phase 1: 249.28; Phase 2: 375.30; Phase 3: 398.88; Phase 4: 400.44; Phase 5: 397.69
ISPY2_504838,0,2,58,1062.4613037109375,107.41197111387145,219.96180796527074,global,Phase 0: 248.40; Phase 1: 817.24; Phase 2: 1062.46; Phase 3: 1034.16; Phase 4: 1041.47; Phase 5: 1000.90
ISPY2_506623,0,5,15,4616.75537109375,107.41197111387145,219.96180796527074,global,Phase 0: 1999.53; Phase 1: 3774.57; Phase 2: 4359.37; Phase 3: 4499.68; Phase 4: 4590.63; Phase 5: 4616.76
ISPY2_507198,0,3,73,443.10467529296875,107.41197111387145,219.96180796527074,global,Phase 0: 199.07; Phase 1: 388.33; Phase 2: 441.72; Phase 3: 443.10; Phase 4: 440.09; Phase 5: 437.42
ISPY2_507249,0,2,61,1074.9886474609375,107.41197111387145,219.96180796527074,global,Phase 0: 393.05; Phase 1: 905.46; Phase 2: 1074.99; Phase 3: 1071.49; Phase 4: 1054.73; Phase 5: 1026.40
ISPY2_509012,0,2,27,256.36541748046875,107.41197111387145,219.96180796527074,global,Phase 0: 123.33; Phase 1: 217.14; Phase 2: 256.37; Phase 3: 251.19; Phase 4: 247.13; Phase 5: 248.18
ISPY2_510543,0,5,19,3766.73486328125,107.41197111387145,219.96180796527074,global,Phase 0: 1915.91; Phase 1: 2973.99; Phase 2: 3532.57; Phase 3: 3605.16; Phase 4: 3729.15; Phase 5: 3766.73
ISPY2_511851,0,2,28,1892.20849609375,107.41197111387145,219.96180796527074,global,Phase 0: 813.81; Phase 1: 1768.76; Phase 2: 1892.21; Phase 3: 1870.24; Phase 4: 1785.74; Phase 5: 1760.57
ISPY2_515105,0,5,66,1793.354736328125,107.41197111387145,219.96180796527074,global,Phase 0: 992.84; Phase 1: 1314.37; Phase 2: 1566.23; Phase 3: 1664.88; Phase 4: 1756.05; Phase 5: 1793.35
ISPY2_515141,0,5,41,200.45840454101562,107.41197111387145,219.96180796527074,global,Phase 0: 103.43; Phase 1: 129.54; Phase 2: 170.97; Phase 3: 187.64; Phase 4: 195.84; Phase 5: 200.46
ISPY2_515281,0,4,28,1629.7237548828125,107.41197111387145,219.96180796527074,global,Phase 0: 574.79; Phase 1: 1289.45; Phase 2: 1478.04; Phase 3: 1559.47; Phase 4: 1629.72; Phase 5: 1574.21
ISPY2_515284,0,3,56,370.5078430175781,107.41197111387145,219.96180796527074,global,Phase 0: 132.29; Phase 1: 319.72; Phase 2: 368.81; Phase 3: 370.51; Phase 4: 362.73; Phase 5: 361.32
ISPY2_515565,0,2,68,324.60614013671875,107.41197111387145,219.96180796527074,global,Phase 0: 151.21; Phase 1: 268.31; Phase 2: 324.61; Phase 3: 323.44; Phase 4: 313.99; Phase 5: 310.31
ISPY2_516763,0,4,37,2577.644775390625,107.41197111387145,219.96180796527074,global,Phase 0: 968.59; Phase 1: 2161.74; Phase 2: 2536.86; Phase 3: 2573.98; Phase 4: 2577.64; Phase 5: 2572.05
ISPY2_516834,0,5,48,936.7997436523438,107.41197111387145,219.96180796527074,global,Phase 0: 443.64; Phase 1: 728.98; Phase 2: 846.85; Phase 3: 897.70; Phase 4: 921.37; Phase 5: 936.80
ISPY2_517446,0,5,34,1591.223388671875,107.41197111387145,219.96180796527074,global,Phase 0: 653.72; Phase 1: 1391.92; Phase 2: 1508.92; Phase 3: 1571.78; Phase 4: 1581.32; Phase 5: 1591.22
ISPY2_517870,0,4,38,1211.263427734375,107.41197111387145,219.96180796527074,global,Phase 0: 631.18; Phase 1: 906.37; Phase 2: 1135.18; Phase 3: 1185.00; Phase 4: 1211.26; Phase 5: 1180.89
ISPY2_518000,0,2,29,101.30215454101562,107.41197111387145,219.96180796527074,global,Phase 0: 53.34; Phase 1: 94.66; Phase 2: 101.30; Phase 3: 98.15; Phase 4: 99.69; Phase 5: 98.98
ISPY2_518576,0,5,58,1145.641357421875,107.41197111387145,219.96180796527074,global,Phase 0: 391.96; Phase 1: 890.39; Phase 2: 1088.38; Phase 3: 1112.60; Phase 4: 1138.29; Phase 5: 1145.64
ISPY2_519738,0,2,50,983.3562622070312,107.41197111387145,219.96180796527074,global,Phase 0: 448.50; Phase 1: 879.09; Phase 2: 983.36; Phase 3: 971.11; Phase 4: 965.41; Phase 5: 944.45
ISPY2_520258,0,2,29,277.080322265625,107.41197111387145,219.96180796527074,global,Phase 0: 108.57; Phase 1: 240.58; Phase 2: 277.08; Phase 3: 270.23; Phase 4: 261.90; Phase 5: 255.03
ISPY2_520471,0,2,79,535.6685791015625,107.41197111387145,219.96180796527074,global,Phase 0: 230.74; Phase 1: 427.54; Phase 2: 535.67; Phase 3: 535.11; Phase 4: 526.65; Phase 5: 519.29
ISPY2_520986,0,2,66,3053.326171875,107.41197111387145,219.96180796527074,global,Phase 0: 1219.48; Phase 1: 2801.33; Phase 2: 3053.33; Phase 3: 3049.72; Phase 4: 2995.13; Phase 5: 2949.35
ISPY2_521860,0,2,72,1225.6026611328125,107.41197111387145,219.96180796527074,global,Phase 0: 559.96; Phase 1: 1069.28; Phase 2: 1225.60; Phase 3: 1199.04; Phase 4: 1170.09; Phase 5: 1140.17
ISPY2_522140,0,3,34,959.3933715820312,107.41197111387145,219.96180796527074,global,Phase 0: 524.04; Phase 1: 865.06; Phase 2: 930.47; Phase 3: 959.39; Phase 4: 925.98; Phase 5: 958.25
ISPY2_524170,0,4,13,997.6995239257812,107.41197111387145,219.96180796527074,global,Phase 0: 523.16; Phase 1: 790.41; Phase 2: 950.89; Phase 3: 987.90; Phase 4: 997.70; Phase 5: 996.51
ISPY2_527320,0,5,62,2304.21044921875,107.41197111387145,219.96180796527074,global,Phase 0: 980.79; Phase 1: 1919.09; Phase 2: 2202.86; Phase 3: 2274.49; Phase 4: 2293.97; Phase 5: 2304.21
ISPY2_527581,0,2,68,456.3523864746094,107.41197111387145,219.96180796527074,global,Phase 0: 200.27; Phase 1: 416.27; Phase 2: 456.35; Phase 3: 441.56; Phase 4: 427.64; Phase 5: 414.97
ISPY2_528479,0,5,32,230.83761596679688,107.41197111387145,219.96180796527074,global,Phase 0: 96.48; Phase 1: 182.33; Phase 2: 220.56; Phase 3: 227.28; Phase 4: 230.63; Phase 5: 230.84
ISPY2_528833,0,1,25,2103.26513671875,107.41197111387145,219.96180796527074,global,Phase 0: 878.26; Phase 1: 2103.27; Phase 2: 2092.70; Phase 3: 2062.72; Phase 4: 2032.22; Phase 5: 1951.97
ISPY2_530095,0,3,45,404.08172607421875,107.41197111387145,219.96180796527074,global,Phase 0: 140.34; Phase 1: 297.95; Phase 2: 392.40; Phase 3: 404.08; Phase 4: 402.09; Phase 5: 395.45
ISPY2_531672,0,2,90,538.230712890625,107.41197111387145,219.96180796527074,global,Phase 0: 270.54; Phase 1: 482.75; Phase 2: 538.23; Phase 3: 529.98; Phase 4: 514.30; Phase 5: 503.39
ISPY2_531988,0,5,24,1003.8624267578125,107.41197111387145,219.96180796527074,global,Phase 0: 654.98; Phase 1: 892.25; Phase 2: 991.95; Phase 3: 997.65; Phase 4: 984.08; Phase 5: 1003.86
ISPY2_532183,0,5,92,2725.0078125,107.41197111387145,219.96180796527074,global,Phase 0: 1332.53; Phase 1: 2308.49; Phase 2: 2605.92; Phase 3: 2685.07; Phase 4: 2691.90; Phase 5: 2725.01
ISPY2_535415,0,4,34,2050.688720703125,107.41197111387145,219.96180796527074,global,Phase 0: 1064.52; Phase 1: 1757.26; Phase 2: 1999.66; Phase 3: 2025.00; Phase 4: 2050.69; Phase 5: 1996.98
ISPY2_535569,0,2,40,1642.5762939453125,107.41197111387145,219.96180796527074,global,Phase 0: 668.39; Phase 1: 1562.84; Phase 2: 1642.58; Phase 3: 1624.00; Phase 4: 1586.00; Phase 5: 1521.76
ISPY2_535779,0,4,46,1266.7138671875,107.41197111387145,219.96180796527074,global,Phase 0: 486.84; Phase 1: 905.45; Phase 2: 1206.34; Phase 3: 1209.76; Phase 4: 1266.71; Phase 5: 1228.30
ISPY2_536253,0,1,47,2286.31884765625,107.41197111387145,219.96180796527074,global,Phase 0: 946.66; Phase 1: 2286.32; Phase 2: 2279.18; Phase 3: 2098.28; Phase 4: 2065.70; Phase 5: 1851.09
ISPY2_539291,0,2,38,1916.184814453125,107.41197111387145,219.96180796527074,global,Phase 0: 761.56; Phase 1: 1832.43; Phase 2: 1916.18; Phase 3: 1811.11; Phase 4: 1758.72; Phase 5: 1708.99
ISPY2_539876,0,3,47,1421.0992431640625,107.41197111387145,219.96180796527074,global,Phase 0: 574.55; Phase 1: 1262.63; Phase 2: 1419.30; Phase 3: 1421.10; Phase 4: 1421.08; Phase 5: 1391.07
ISPY2_539904,0,4,49,1578.647216796875,107.41197111387145,219.96180796527074,global,Phase 0: 655.66; Phase 1: 1259.03; Phase 2: 1486.57; Phase 3: 1555.27; Phase 4: 1578.65; Phase 5: 1565.58
ISPY2_540539,0,2,109,2549.17919921875,107.41197111387145,219.96180796527074,global,Phase 0: 916.07; Phase 1: 2382.31; Phase 2: 2549.18; Phase 3: 2503.46; Phase 4: 2361.36; Phase 5: 2374.58
ISPY2_541165,0,2,28,3130.580322265625,107.41197111387145,219.96180796527074,global,Phase 0: 1183.94; Phase 1: 2946.24; Phase 2: 3130.58; Phase 3: 3059.59; Phase 4: 2965.70; Phase 5: 2895.33
ISPY2_542392,0,3,116,992.5399169921875,107.41197111387145,219.96180796527074,global,Phase 0: 330.74; Phase 1: 768.32; Phase 2: 990.72; Phase 3: 992.54; Phase 4: 976.29; Phase 5: 955.32
ISPY2_543795,0,2,65,961.2283325195312,107.41197111387145,219.96180796527074,global,Phase 0: 277.13; Phase 1: 804.84; Phase 2: 961.23; Phase 3: 932.51; Phase 4: 892.09; Phase 5: 862.50
ISPY2_547892,0,3,36,1615.5487060546875,107.41197111387145,219.96180796527074,global,Phase 0: 895.23; Phase 1: 1528.73; Phase 2: 1595.87; Phase 3: 1615.55; Phase 4: 1529.37; Phase 5: 1554.95
ISPY2_549172,0,3,44,275.83758544921875,107.41197111387145,219.96180796527074,global,Phase 0: 111.12; Phase 1: 219.82; Phase 2: 274.82; Phase 3: 275.84; Phase 4: 271.70; Phase 5: 274.18
ISPY2_550157,0,2,42,1773.8585205078125,107.41197111387145,219.96180796527074,global,Phase 0: 699.32; Phase 1: 1671.01; Phase 2: 1773.86; Phase 3: 1758.00; Phase 4: 1733.93; Phase 5: 1692.80
ISPY2_550421,0,5,67,1322.5391845703125,107.41197111387145,219.96180796527074,global,Phase 0: 769.64; Phase 1: 974.13; Phase 2: 1187.29; Phase 3: 1249.09; Phase 4: 1295.68; Phase 5: 1322.54
ISPY2_551795,0,3,60,388.13330078125,107.41197111387145,219.96180796527074,global,Phase 0: 113.82; Phase 1: 291.55; Phase 2: 387.91; Phase 3: 388.13; Phase 4: 376.89; Phase 5: 370.95
ISPY2_552313,0,5,84,371.06927490234375,107.41197111387145,219.96180796527074,global,Phase 0: 167.68; Phase 1: 241.30; Phase 2: 353.95; Phase 3: 366.82; Phase 4: 369.70; Phase 5: 371.07
ISPY2_552549,0,3,41,2011.1905517578125,107.41197111387145,219.96180796527074,global,Phase 0: 892.29; Phase 1: 1832.81; Phase 2: 1912.65; Phase 3: 2011.19; Phase 4: 1963.63; Phase 5: 1884.33
ISPY2_553012,0,5,32,752.2916259765625,107.41197111387145,219.96180796527074,global,Phase 0: 474.46; Phase 1: 558.15; Phase 2: 682.71; Phase 3: 715.22; Phase 4: 720.39; Phase 5: 752.29
ISPY2_553141,0,4,18,1066.836181640625,107.41197111387145,219.96180796527074,global,Phase 0: 580.29; Phase 1: 953.00; Phase 2: 1041.52; Phase 3: 1065.54; Phase 4: 1066.84; Phase 5: 1062.58
ISPY2_554577,0,3,39,1554.4984130859375,107.41197111387145,219.96180796527074,global,Phase 0: 612.17; Phase 1: 1305.69; Phase 2: 1496.95; Phase 3: 1554.50; Phase 4: 1529.69; Phase 5: 1545.78
ISPY2_555214,0,3,28,1015.2333984375,107.41197111387145,219.96180796527074,global,Phase 0: 394.55; Phase 1: 798.59; Phase 2: 1009.54; Phase 3: 1015.23; Phase 4: 991.46; Phase 5: 993.87
ISPY2_559021,0,4,79,3065.40966796875,107.41197111387145,219.96180796527074,global,Phase 0: 734.72; Phase 1: 1961.94; Phase 2: 2710.06; Phase 3: 2954.24; Phase 4: 3065.41; Phase 5: 3064.43
ISPY2_559263,0,4,54,349.7050476074219,107.41197111387145,219.96180796527074,global,Phase 0: 115.81; Phase 1: 240.76; Phase 2: 320.73; Phase 3: 346.80; Phase 4: 349.71; Phase 5: 346.16
ISPY2_563681,0,5,47,2290.286865234375,107.41197111387145,219.96180796527074,global,Phase 0: 1194.93; Phase 1: 1926.03; Phase 2: 2229.74; Phase 3: 2270.79; Phase 4: 2238.94; Phase 5: 2290.29
ISPY2_563856,0,2,34,2152.019287109375,107.41197111387145,219.96180796527074,global,Phase 0: 778.09; Phase 1: 1951.77; Phase 2: 2152.02; Phase 3: 2127.20; Phase 4: 2082.68; Phase 5: 2026.66
ISPY2_564234,0,3,71,2580.55859375,107.41197111387145,219.96180796527074,global,Phase 0: 1128.68; Phase 1: 2522.22; Phase 2: 2545.18; Phase 3: 2580.56; Phase 4: 2518.10; Phase 5: 2440.66
ISPY2_564701,0,3,88,398.4269104003906,107.41197111387145,219.96180796527074,global,Phase 0: 152.39; Phase 1: 306.81; Phase 2: 390.46; Phase 3: 398.43; Phase 4: 397.54; Phase 5: 392.10
ISPY2_566011,0,3,48,346.51617431640625,107.41197111387145,219.96180796527074,global,Phase 0: 150.54; Phase 1: 289.61; Phase 2: 346.13; Phase 3: 346.52; Phase 4: 339.51; Phase 5: 334.55
ISPY2_567201,0,4,44,969.7882080078125,107.41197111387145,219.96180796527074,global,Phase 0: 534.90; Phase 1: 876.65; Phase 2: 934.08; Phase 3: 940.43; Phase 4: 969.79; Phase 5: 949.37
ISPY2_567907,0,2,57,1791.7874755859375,107.41197111387145,219.96180796527074,global,Phase 0: 830.08; Phase 1: 1622.25; Phase 2: 1791.79; Phase 3: 1782.46; Phase 4: 1734.73; Phase 5: 1590.33
ISPY2_568331,0,2,70,2587.8154296875,107.41197111387145,219.96180796527074,global,Phase 0: 1098.20; Phase 1: 2333.60; Phase 2: 2587.82; Phase 3: 2572.27; Phase 4: 2583.60; Phase 5: 2503.13
ISPY2_568953,0,5,46,1191.3399658203125,107.41197111387145,219.96180796527074,global,Phase 0: 413.28; Phase 1: 985.01; Phase 2: 1173.75; Phase 3: 1161.18; Phase 4: 1186.83; Phase 5: 1191.34
ISPY2_570148,0,2,33,622.01513671875,107.41197111387145,219.96180796527074,global,Phase 0: 278.19; Phase 1: 621.85; Phase 2: 622.02; Phase 3: 609.83; Phase 4: 591.39; Phase 5: 583.46
ISPY2_570380,0,5,83,2251.974609375,107.41197111387145,219.96180796527074,global,Phase 0: 951.86; Phase 1: 2024.63; Phase 2: 2224.60; Phase 3: 2224.06; Phase 4: 2224.15; Phase 5: 2251.97
ISPY2_570685,0,5,33,719.9328002929688,107.41197111387145,219.96180796527074,global,Phase 0: 398.51; Phase 1: 568.99; Phase 2: 655.02; Phase 3: 690.03; Phase 4: 703.33; Phase 5: 719.93
ISPY2_570966,0,4,93,2696.499755859375,107.41197111387145,219.96180796527074,global,Phase 0: 1359.48; Phase 1: 2501.01; Phase 2: 2628.22; Phase 3: 2689.78; Phase 4: 2696.50; Phase 5: 2613.72
